Class,Id
1,025ce6322a23ac00301c714f4f42895c9818&0x72ee07223ad92dfd9e37ce03ad795b1aeddd28b4
0,76443119a942de498590fe1f2454d7d4ac0d&0xa6a665cbbbbeddeb7a48081c8bfbd411ae14ab82
1,92faf7b7fa1535e5a0d6808b7ae9faeeffc8&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,922866a4d1879d1b19756a4f59e49cfe3d82&0xf00e5a59fde1cb2ead96a8be7711abc3f981e0f1
1,686f4a6e50ce437e06f2a96f032ce37f6cef&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x8c736b1d143f628f89c0cfc3c86aca1be252b459
0,d494eb698cc399af6231fccd39e08fd20b15&0x944e7c9619e366774b15a3e03043128fa96351c8
1,fe826799b5e0eceab34211045c8110d6af17&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,2aa8cf9eeff4945f3529676967cc298c612b&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,ff617e7dfbe038c15c4d7595d20fa05f5110&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
1,f8112b2491718855f01a01a60462cc97a0d5&0xf0e13be8ba7bcb2d60da0d2765e56b90215c3e2a
0,eb34c81ccfca9c2656fccdd81c6001fbb077&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,3777f0d46dbc30d49e9893478ed3c5030b71&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,c244d798123fde783fcc1c72d3bb8c189413&0xcf7adcb93b2e9b4cbf51f5a181fbec70959a3ed3
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x4d5fdf60fdbfc96cc836a0e16dec484f9be829f7
1,81d677869cc6e9d66d9b3331c7c45752f8d2&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,688a2ce31652bf0245d81a5674354e179266&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,98eed30782e99b8d613b520c50d00fa5ec11&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,71137fde8d9b0e61bae68dc7f4825c054b33&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,a06b028526b05966c287370bebefa0082176&0x1bd563eda662e0667868a5f692b60bb68acc8888
1,b771d6787ac7eecc2d33b6fed63a06ae7d1c&0xac4839e46d66dc7485b937cd1a4f6eec15043d96
0,ce16da2877f8c9e00544c93b62ac40631f16&0xedb5f8ac086204c932c6292f0ac8d38de250f57b
0,2a2526c124fdc064b1401e72057db093421d&0x37afb28c63a9b9a581a91532355e1ec66ffd2239
1,a664dadf491740c6d04b7591db0c5d839ea7&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,3ea85b425bb4fd85737a7cd9276df0609349&0xaaab2ec23dd5dd9602e631b8399fa94c9d134b3a
1,c0df2ac25e2d310203a89499721c80d6f91c&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,a248c359a4f98b5b0284149a7dba73b45030&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
0,2ec23dd5dd9602e631b8399fa94c9d134b3a&0x66ebfdba744b40db3d79b801b31e2bcd929fe12a
1,961941eb1db81393c8d12cc3ecad2ca62e57&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,bc26edec8f3a61c3ead7fe5c545f5bfda700&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,2fb29fb7d3cfee444a200298f468908cc942&0x27017fc8b9ff611dd07abdc05610cb4dd2b938a7
1,5355b64397dd0666c96f20c73c3e70620fe0&0xb2816223fddc21aca553ba208c7b7a13b27c207c
0,a9235b08173b7569f83645d2c7fb55e8ccd8&0x76102700c741a8ae6e01daf1d880041d729dfc13
0,ca7cf5143fe4cda6aa997ddc4b5c7441f9a2&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,37318ef5bc478f20e9ae5a4141bcbf91346f&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,363941b3a15c6543a9d82dad014ce89dfccd&0x9ab684bee4b61ee8ffb8f78582c5aef336234d29
1,e60494dc2533a203d0c9ced68b7c72b5d81b&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
0,3397cec9ab39835df7de50af5614fcbdb55b&0xb1690c08e213a35ed9bab7b318de14420fb57d8c
0,41d56d1d771781da1acc99c2f84e36ee16f2&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,3596c4f2f42271cb0eaeef16469c28cdfda0&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,dd7b9ae34e1007889665a727e1a895472e1b&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,be27b3898d97702a21b1d5d274fd51c986c2&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,089366899d83a9f26a773d59ec7ecf30355e&0xc5a32aa0f474c7afbda88ed8611f286301bc04ed
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x1f066f8f82360a984cc8d3ab8fee684b073a9a5b
1,2489710a4189ad558b6958641789587fcc27&0xb7d16498284586f35f6424656cca34f89f4de781
0,75f648430679a709e98d2b0cb6250d2887ef&0x9bb8b30d48fdde37e3e942fe8b5e3f4ef3427c2c
0,c244d798123fde783fcc1c72d3bb8c189413&0x5ff8c1ca37b94af23614ae8a6a0ca5fd079b3797
1,1f6ee445fbef3eb2fc44f069c981030185c6&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,f4ff10a61b354bf50340219a4e314208f072&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678
1,6e58ceeab95f94d29737348fff4f163ac8fa&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
0,7a577635c3a2a98eb84f4bb098e1526479d0&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
1,deca66b54ed218cf23dfe3d4fe8c62db8e89&0x1ce7986760ade2bf0f322f5ef39ce0de3bd0c82b
1,eaea7f027c37a968ac95c7fa009aa52ff754&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,7d7ac80bf79622ae88be6c1f90c1e4af1a0d&0xb2816223fddc21aca553ba208c7b7a13b27c207c
0,27d07fc17907b4db788e5adf2ed424addff6&0x0a3754d994922ddba5d781b66d189318a4ea836c
0,cf4e23e8818223e888be73689e78ad051132&0xc7af99fe5513eb6710e6d5f44f9989da40f27f26
0,56947ea1d6efdc81acfbacd8263ddfa9b202&0x0837613784ce3e8d5471cc97d58c7def6ec2caeb
1,3a20940870dc055f2070ac8ec847ed2d9918&0x29563f28473dd8ad9bf46a37d7005938c3123b2d
1,18185856c1e70636c221c9ab64422e52d1ac&0x702392282255f8c0993dbbbb148d80d2ef6795b1
0,0203963364264b86e52b2107d7fe4280035a&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,08b1291d4307652592c29bff7d51f1ad83d7&0x63f1db46dde74cf670da09537dc28c174eaefe3c
1,cdb42828b9a80c79e218e651481009fc082b&0xb2816223fddc21aca553ba208c7b7a13b27c207c
0,6a6417d519ad52acfc4fe8fe3a13c1b29e5a&0x459f7854776ed005b6ec63a88f834fdab0b6993e
1,019b7a83b3c77a823255533975969027308d&0xed2ffbb12b96574cd00797306c14a09b87f5fbea
1,919c5c470c87b9986e85cb0ebff966314d20&0xb547027a4ccd46ec98199fa88aaedf5aa981db26
1,6c49030a634bf2c172e4e3b76fa21558f400&0xcac337492149bdb66b088bf5914bedfbf78ccc18
0,6e157e1e69e017deb0efdcaf53e02427b400&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,019b7a83b3c77a823255533975969027308d&0x8c0dce839d941433d22e8b7c09405ac537d2ce27
0,48628db6b661d4c2aa833e95dbe1a905b280&0xad8ec6e16c55cb2089e93d3701609ba5b3086fbe
0,607bfecf52153761ce08fd7992fff21e89db&0x755cdba6ae4f479f7164792b318b2a06c759833b
1,473418b6f09e5a1f809ae2d01f14211e03ff&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,244b988a513c945973defa05de933b23fe1d&0x8ae7e918fe0b0eeaddab84738ae0c0a5103f5e1a
1,eaf9472bea5b7862acf4cbf20bbec2fa1d3a&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,70a7388c05ee4e7af3d01d8c722b0ff52374&0x76ac33933dd097077abddb67ffb159b5828e485f
1,e84b32f4c365464bfa54ef92a8c6a695fb74&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,5be26925c9b0affe9dd75c351264f6956d15&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,b716da98b243f0403daf3ccf3e0b6ef51961&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,221822f82618ec6a88bdd0270ce6538dc6c5&0x7e0529eb456a7c806b5fe7b3d69a805339a06180
0,48628db6b661d4c2aa833e95dbe1a905b280&0xb75dff0b69e279bdeec5a852c2667f28357e20c8
0,2fb29fb7d3cfee444a200298f468908cc942&0xfcaee75018fbac6304aedc2ced93aca09d9f5502
0,c244d798123fde783fcc1c72d3bb8c189413&0x2a5ba0ec8ee715ea6051b8d43ba6367efcea4579
0,7c30eab3007c9233fc477ec91bfc72f3b505&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,b19867d40aa105c7256b44010d79dbdaa031&0x9260597a193d00b0bb186f567ee28477f0a11fac
1,027a4ccd46ec98199fa88aaedf5aa981db26&0x07f05ca6874c448b285a3890b3c045d020830dc2
0,555acf4fa8eeed5c9f75808224d34c953b2c&0xaaab2ec23dd5dd9602e631b8399fa94c9d134b3a
1,cbb6261bcc6e340ee951dbd43083338b6446&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,49a02673576f982ef90290c191c195471b51&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,592e5e67b6f191f846deb6ec3b9dfb291b73&0xaaab2ec23dd5dd9602e631b8399fa94c9d134b3a
1,861281161f39c62b790995fb1e7a0b81b07b&0x8da9ccf44fa08f651b71fa76f4ed41796b428f61
0,5a6e9bcf904eb39da2b68c5efb4f9360e08c&0x79b299578a840745646b6ac7390271b27300e866
1,c624efb3c86d6c714a2a1a033766c9312c67&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
0,a38e7dc7c24cd128446c538e059935fe6789&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
1,4a8a13518f9f187e25dbdbd45138783ce119&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
1,54642e13e09355f038d6b8bc577093e1008d&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,31d7beaca9d082cd5a9be07eba4f47f038a9&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,7a6cfab2f8b0b973c2a9bc9f7613dea897f8&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,67c1839514ba0e2240ef81a89e40984f6f50&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,2608a0e24e9be72bd3f631d1404dc9755ebd&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,4d965dd01c8e56d28c7dfb2859bff6773e1a&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,a31a4a806d3710a7b38b7b296d2fabccdba8&0xaf5f66f730525de0785f86e0660b3841ea86d62e
0,be193a6abca9c8817001f45744777db30756&0x919515bd22d6e7779919e3557e153ba6178ecb3f
0,6eb072ae329689e0853a6b1d4588b84bff0a&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,e19af611ed119a97c5ca55235925376731e7&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,7528a968ca351161438132272ad3b48a0f62&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0xbfe97540391304139c3756c2894d93bf2ee3961a
0,654496d21e6ba464a08a4905064b74d88559&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,08b1291d4307652592c29bff7d51f1ad83d7&0x072e3aa5c2106eded89b8b73e4b9a18cc00a2b67
1,083b6a022099003e3d035fed48b9a58296e5&0xb89adc83c31c949738e36de99130657a31b0a40b
1,82e3f3c578dae5f213dbf857ef8270de4ecd&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,3dbc706dbb5f1070a37fe3c251c369c543fc&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,99fe5513eb6710e6d5f44f9989da40f27f26&0x74d030072be949da48a3a0d6a275dfd067cd1206
0,697254334b04644b26fd0684b6a4898c79d9&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,be4c66f8fabd8cc1edd2f985216dc70d0870&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,18f10b2bd5d4ae1a8e3717f6324acee6ec1f&0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b
0,942ef8811f2a866692a623011bde52a462c1&0x95452e2007cf1ff9c0196b6c14d9f11ae727422a
1,9d2b9db017ab268be5172a16dbfc8774fabb&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0x4bbcdcf62e577ae531d4886f1b7ac61d206693d6
1,4b6a67589315783bdf3b09d165764aaeb6f3&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,9aec246c0380531c735e6cbbc356e2bc3696&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
1,68798266ecd78f8ee6f1a181c51d69cc77dd&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678
0,626c5a29d2e5529aaa86c89002c7471b2a8f&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,4a6b4ccb1b6faa2625fe562bdd9a23260359&0x7acac5d508f839200ebb3bb92efdfe4bd5cd1e49
1,1e1744a3d7f4f18186c0e8b660de84ec39fd&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
0,8d5ea354282d63f16c98f724d1e1188b9c7f&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,773f354703a1575c2172c040ee8e90424435&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
0,6b27b759c9893ce4f094b49ad28fd15a23e4&0xcf0697240463c242f2fa3e4101fab6f7d29b44fc
1,a42830e409dc0d0a05839a4fd54b985d04ee&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,a3f0a54bec9e5b1fb7b0183bafa9626d6278&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x2bc62526a0f43f2e2fbe78018c30945e25913e1e
0,3500a7abfb178b274fd89f2469c264951e1f&0x69b73daf997162939e985c938b056a14e1f82df4
0,4966f8ba58b4514fa22a463f9453dc578b02&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,7235811b914c62a20f02e5ca467b26c0b491&0x55d34b686aa8c04921397c5807db9ecedba00a4c
1,1206a5408d09d60657567f129196a082e743&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,1f5736a87fd06e0b139bf11870e1c13e5018&0x459f7854776ed005b6ec63a88f834fdab0b6993e
1,3a20940870dc055f2070ac8ec847ed2d9918&0x66d94c479ccc942f0dbdef23437ca707664346fb
1,36e3fdd7a2e7484f8142a1ae8baf86068b76&0xb547027a4ccd46ec98199fa88aaedf5aa981db26
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0xcd70b6801bdf518ba0d198f9a6591aa52be28176
1,a8c87d784f0fb208640f5506b2771ef72be6&0x5c6d8bb345f4299c76f24fc771ef04dd160c4d36
1,0be868e800cac91743173f726ebb46178ed1&0xb547027a4ccd46ec98199fa88aaedf5aa981db26
0,625509c2f60af937f23b7b532600390e8c8b&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
0,b790e05390fc8295f4d3f60332c93bed42e2&0x89693663a438cdf777a0d7ef56ae0b75cc3080d8
0,2489571d322189246dafa5ebde1f4699f498&0xc8d0d745bad5229d01a0ca3b614e70df3c9def58
0,fb5a3871b500f65bdfafe0136f9667deae06&0x27a6923cf6568b636b0c1db4411fc2c9fe77dbb3
0,4b686aa8c04921397c5807db9ecedba00a4c&0x8580012b476afa2e8f9e8a822febdcd4437866f3
0,4f6ce3b8b87cda464348e050b720b5c6468d&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,342101dcf5a1fd1f707e661ef743c4de9de3&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,08b1291d4307652592c29bff7d51f1ad83d7&0xe2dd5c9607c1c0a2c06c3ae6549916ff6239a585
0,53b9289feab5deb3cd38a9dd23e5918250ef&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,2e517fc9082be1ee41643fef6d33c32a6ecf&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,5345f6fc70f6630b7aba61213fc562fb7a33&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,e80ec2adca8f54825d312fb42c88dea5f9b7&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0x37ec0c6a4a9f37eaf320ec2fa705aac514901700
1,d4da55bc0e7a3fd24b4f123d6ecce3390113&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,1ec61172907146b1851b8e63af5019066ccc&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,88aa136fa105f1334d9c3f90ef1f2a67c97e&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,d2fcd01b5d02aabe1f98769f5b7a29797a2a&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,e9dbe1ad901375b7960ae49f14b1c249dd69&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,b201b7518762d65fd10d0251c503e020e46e&0x25db0f59bf166c49d1f859c9cb5928cbbf685981
1,7c1f0039f5d38770e15f8043b3dd26da5e8f&0x57e0f7a6132812dc45c79675804a261d1463d93e
1,3a20940870dc055f2070ac8ec847ed2d9918&0xb9635e01fa1a8fcad91a9580d8bae42dffbec1b5
0,2ab8734e1ee38af4884d296c986bda4eb726&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
0,8504c1b32bf1557b16c238b2e01fd3149c17&0x11d0598165e26a7317a97d6a7ca6307311600aa1
1,addb80602461af257c6cb1b18361ee9d31a7&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,9f81108efdd72bde06a4fd41ebcc6e6626f4&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,e87e0a235266d9c5adc9deb4b2e29b54d009&0xf118997e11d9daa75e86f103605373dcf2ffe061
1,20da367f16ba2e7fa1279fa73ab04ca23d17&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
0,8504c1b32bf1557b16c238b2e01fd3149c17&0xaae16fdf8ad9df43012d309d26280d300facec70
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x827549a02673576f982ef90290c191c195471b51
1,64fc314600feed18414cc4ad12e602a43619&0xb547027a4ccd46ec98199fa88aaedf5aa981db26
0,9671dc8a1321a2c3bc78132efa9869656767&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,3f3400a41d09b007f41a379ded5921ec5227&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,b30559f152db8bf270cae438f750edb747da&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,a06b028526b05966c287370bebefa0082176&0xf3564e2f52983352d5a789b1ea81343917f19328
1,7c1f0039f5d38770e15f8043b3dd26da5e8f&0x16abdd95978e1bcdf1af9278ca2888ebc49e0858
1,426048b4b69e3e1b00b3e986e6446289ceb1&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,d304be8ee4af8bec6c0316c00ac39486152a&0xaaab2ec23dd5dd9602e631b8399fa94c9d134b3a
0,440cccdb645a552ceb86c64579bd2aa4cdfc&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,9b45ae38a8e32fe52086969012f3e0dd87c3&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
1,6775b3a1368fbbbe227d955e1db6b0ee608e&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,e910515e6cf485462eeb6e454df33c60cb0e&0xf835b307bc5348194ae01ed729170c84217ba688
0,261379ac5d76e0c776e4eb3c2cef96a16050&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,d8fb3b5778f99e021afa2e41e0614af6af11&0xf019cdfc034c360ddc1bd61678bfac3b957f2faf
0,e944e4a02ca60bf5617e19300bbe1005ab95&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,ac7dc67b8fe7176ad3d5f84ca1e4fd0aa2a5&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,62cff67f8efd57cb1bc2793dce3f1cf0606b&0xe1c9a03cf690256ff7738cbd508c88cf5238a535
0,8504c1b32bf1557b16c238b2e01fd3149c17&0xfa86dfcecca03e462ca7820a087c2a93a61eaeb6
0,e6235e65d3116b6be7f5d95008a262d156cc&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,66b76153baacc77771952be11aa870a02794&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,a80135c0e248bbae30e3e9b658e47e697060&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,50d03f81d1c9cb4901d25b923b8bf34b6d10&0x755cdba6ae4f479f7164792b318b2a06c759833b
1,bd31be7fe8c117b9011cd2ea2fd6e180e058&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,b599eccd7a8d5ea40b4dd1e9df039ffd6aab&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,5a8ba192bc528223f1c17545d812e98c2de4&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,be193a6abca9c8817001f45744777db30756&0xf357f1137034eef1cd7bda8ccbf6c71f92067706
1,0b646d5c5f0c40acf5c4d2727eacfc9c4cdc&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,28154dd243362cbe84665b991a25bfd7970c&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,2073b97a1ece41d44e1b5c2feb0d893e611f&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
1,137da669f2e6277832a3d2c91edfe963e64c&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,f90d3d1505be01df16c83fa0478f74ff5d3e&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,8741bd50c3e74301f38fbd0136307099ae5d&0x1336b5878d2eccb26d059d6391d262268aea0447
0,34b33c09fbc5e32daeafec9b2fd60b867337&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
0,5741272da0ab45ace93b4a8d23b1694d99c2&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
1,24f073ec346edd64b0cc67757e4f6fe42950&0xcd6608b1291d4307652592c29bff7d51f1ad83d7
1,25c64db4f89d4e01184eb96a9708385f53df&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,94e3bbbce008be309a211c64f7a7c410b1a8&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,f00fd457546f27ec8c967b97339f4b34e803&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,df94c73a9b9bd5b92e44c80b84718b6afebe&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,716bc279c3b775c0da3bbb357721d80a9b25&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,e355462e7f8004248a73bc1c53ddf1332dd2&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,b92b9a12208710609a82cc5849d5f744a833&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,f12d303eba27f3abe123e7f7ded1f53cdd42&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,83aad25a59ce6a7142c793bff52366d462dc&0x4f3db6d4c97b8248ad5e244e4f619086084f6848
0,4b13b1b798b345b591a4d22e6562d47ea75a&0x8177aff347e5aabcfbe8ca57ab41c54049d8dae7
0,01c76bd00d1c3f96410a0c69ea8dfcf5f34e&0xfa031f2982beb13cd0cfb5b3101629d81cbb176e
1,110a31ce53561f1d795a2e8389ca6e8eb2d1&0xb547027a4ccd46ec98199fa88aaedf5aa981db26
0,27d07fc17907b4db788e5adf2ed424addff6&0xb2979df58a952289d1664a5d62ad501f39ddedfa
0,9770ca4cb04296cac84f37736d4041251cdf&0x831283ce2c0ac1004dc39735f90a01db0ad1d54d
1,58c609ec159e52d178d20b9a358aacb15ad9&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,9ef598a81a74de4204d1fb28119106d5b157&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0xca3359e54530e2b5a2e6c299c6649b4ef6e9b28f
0,ede482f825fb9cccce8f0fe089f0379eaa2a&0xa31ce905091016c2ed1e4676050f31fc6cd54774
0,c52b5840a7bb7a7a2177e932ed31c386041e&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,f16c0d2ddc1ef9b5f61f693f598e8ec23cf0&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,ebe0857684927d4c060723209f55d8b7fd06&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,f8112b2491718855f01a01a60462cc97a0d5&0xfcb9fdbe458a80820c7988aff32da4a020521939
0,70a7388c05ee4e7af3d01d8c722b0ff52374&0x9d85f3bd224464eba88d768acd1b73596a3f416f
1,dd9d5dd601a5eca10d5ac0d317a02189cfd7&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,bfef28037d370cbb7dab3a98fb80c910e243&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,bb6a0a7033007475f47922ae6608e1ede006&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,cffa39961cc98c143abfb66db181555c6f15&0xaaab2ec23dd5dd9602e631b8399fa94c9d134b3a
1,fa0cbd18b4c76ef61d763315560fc79331da&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,63af2efbefc162ea55f7048767b936721170&0x702392282255f8c0993dbbbb148d80d2ef6795b1
1,6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e&0x910d9ff8b9b33403a69313e7bed88b3df225f16f
0,5cb092194fe15fedf8caf6aa9b08f61172ff&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,4b686aa8c04921397c5807db9ecedba00a4c&0x4d4279455b9c616a47e95224c96df36612147ac8
1,e8103c87f6bdfb1f678740649dc62ba18457&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,4ca5aacd4c35b1649a4d9295ecf3e0a45dbc&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,942ef8811f2a866692a623011bde52a462c1&0xbba227457132ac592ee1da08cdd58214e4f7c4e0
1,be845b8a27434ad439a2c1faaf9be6b0aba7&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,a31d15e22e778f24a7b39547e8a41f502078&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,b26a676fa4487ca8f017a4ec5d8f834e227d&0x964f35fae36d75b1e72770e244f6595b68508cf5
1,8f9887aa47d97a6dda46eefea222e62c9bfc&0xb2816223fddc21aca553ba208c7b7a13b27c207c
0,5ecdc243ede4d9cec5ff454884d473adeb32&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,e16089f15eceea2f6fd5ff4d1599e7966e73&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,473418b6f09e5a1f809ae2d01f14211e03ff&0x51e9244bae3fca7473fe48651dfd7db53aa55856
1,5d6c1190cf29614e9fcaa8051d65446e8ab6&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0xb4f42e57525d4403c0ef1ce21633e317ba25a39e
